pilot_n,pilot_source,scale,true_omega2,power,mode,k_axes,center_shrinkage,pilot_target_omega2
30,simulated,0.24952124031720474,0.0030838589137909453,0.16666666666666666,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.25295611813183705,0.004517357734352873,0.16666666666666666,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.25639099594646936,0.0029739987803433245,0.08333333333333333,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.25982587376110167,0.0036264839899557352,0.0,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.263260751575734,0.002988910219531921,0.08333333333333333,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.2948403259025086,0.0041701135897390775,0.16666666666666666,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.3051449593464055,0.005097418711152604,0.16666666666666666,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.4033185601413617,0.006384945747533785,0.4166666666666667,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.41362319358525856,0.008263981076936822,0.5,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.48982955254245,0.010550540577924697,0.5,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.500134185986347,0.012610847933344823,0.9166666666666666,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.5104388194302438,0.012314414080675812,0.5833333333333334,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.5207434528741407,0.012292053589507104,0.5833333333333334,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.5504591400146808,0.014497667553208216,0.75,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.553894017829313,0.015758220447371893,0.6666666666666666,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.5573288956439454,0.015220289936010002,0.75,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.5607637734585778,0.014596449477836887,0.75,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.56419865127321,0.01594396878226491,0.9166666666666666,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.5676335290878424,0.015985359971445276,0.8333333333333334,dilution,56,0.8476076973036489,0.046018045918783834
30,simulated,0.8567224316728271,0.03462263621685498,1.0,dilution,56,0.8476076973036489,0.046018045918783834
50,simulated,0.0,2.2633414006716067e-05,0.08333333333333333,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.16403709932724442,0.0020707262210178093,0.16666666666666666,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.17431206398018886,0.00220187884155434,0.0,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.20497765616145716,0.001776553389810047,0.16666666666666666,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.21011513848792937,0.0031803691783585065,0.3333333333333333,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.2152526208144016,0.0015475130307000824,0.08333333333333333,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.22039010314087382,0.002724839192487281,0.16666666666666666,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.291239568712921,0.00415769722292704,0.25,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.29637705103939327,0.006397256789197267,0.5,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.3015145333658655,0.005657662083856851,0.3333333333333333,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.3066520156923377,0.004607004374449774,0.5,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.3117894980188099,0.00557509842205033,0.25,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.3646776881703999,0.008089858010265771,0.4166666666666667,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.37495265282334433,0.00753894068260798,0.5,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.38522761747628875,0.008708830220101084,0.5833333333333334,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.3955025821292333,0.008675089157408306,0.4166666666666667,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.4057775467821777,0.011067494924964168,0.5,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.4160525114351221,0.011066197502461185,0.5,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.44631984917247786,0.012103885130887776,0.5833333333333334,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.45145733149895007,0.010696467503509563,0.6666666666666666,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.4565948138254223,0.011883794678620439,0.5833333333333334,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.4617322961518945,0.011082811248624647,0.4166666666666667,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.5112353235302277,0.01584544509623514,0.9166666666666666,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.521510288183172,0.017522295136142275,0.75,dilution,84,0.9175508989810519,0.057459965865654994
50,simulated,0.8824881161455305,0.04658038810743657,1.0,dilution,84,0.9175508989810519,0.057459965865654994
80,simulated,0.0,0.0,0.0,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.01663379991352085,0.0,0.0,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.020180510969461662,8.557136874652859e-05,0.0,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.023727222025402468,1.1674141632554652e-05,0.08333333333333333,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.02727393308134328,2.3726230246381625e-05,0.0,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.2423310949384674,0.004057660075859093,0.3333333333333333,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.24469556897576128,0.0034785719668986997,0.08333333333333333,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.24706004301305515,0.0034011649562459977,0.3333333333333333,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.24942451705034904,0.004520360758436555,0.16666666666666666,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.2517889910876429,0.0032441195794539984,0.0,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.2541534651249368,0.003957417322872438,0.16666666666666666,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.25651793916223065,0.004421429207061348,0.0,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.3505195290867394,0.008607564198910931,0.75,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.35406624014268023,0.0076919413652067285,0.4166666666666667,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.357612951198621,0.00813894958125764,0.5833333333333334,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.36115966225456186,0.008923848347814236,0.16666666666666666,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.42698002092062615,0.01078842199493985,0.5833333333333334,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.4340734430325078,0.011948191691974969,0.75,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.4714101377144273,0.015451772557260535,0.75,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.4785035598263089,0.015055109949173905,0.5,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.5754744892395123,0.02092452564904932,1.0,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.5790212002954531,0.020351403756862264,0.8333333333333334,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.5825679113513939,0.024062180746492794,0.9166666666666666,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.5861146224073347,0.020619627068786343,0.9166666666666666,dilution,123,0.9479337293044733,0.0594060483922206
80,simulated,0.5897438151157393,0.022270296999811878,0.9166666666666666,dilution,123,0.9479337293044733,0.0594060483922206
