pilot_n,pilot_source,scale,true_omega2,power,mode,k_axes,center_shrinkage,pilot_target_omega2
7,real,0.11796416501458819,0.00836526582067807,0.4166666666666667,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.11938026191453997,0.007537091762708516,0.16666666666666666,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.12079635881449176,0.0063020952526445075,0.08333333333333333,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.12221245571444353,0.00844942522874859,0.08333333333333333,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.12362855261439532,0.008540336186165788,0.0,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.1250446495143471,0.009923102350223959,0.08333333333333333,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.12646074641429889,0.008526286531182994,0.0,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.1843889893681405,0.018409834788984114,0.5833333333333334,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.18863728006799585,0.02148346476509188,0.6666666666666666,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.20883806700823826,0.02566826840591045,0.6666666666666666,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.20968772514820935,0.026712134901992406,0.5833333333333334,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.21053738328818042,0.022665921372391082,0.75,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.21138704142815148,0.02537027710140083,0.8333333333333334,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.21223669956812255,0.025823604572971854,0.5,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.21308635770809362,0.02495295439002352,0.6666666666666666,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.2139360158480647,0.02289419502215777,0.6666666666666666,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.21478567398803577,0.026007078730200594,0.6666666666666666,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.21563533212800684,0.02212296526730673,0.8333333333333334,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.2164849902679779,0.026967288737511443,0.8333333333333334,dilution,3,0.8730111743138674,0.36430365248134544
7,real,0.3532009128368114,0.06545390619660298,1.0,dilution,3,0.8730111743138674,0.36430365248134544
10,real,0.0,0.0,0.0,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.03972044683192275,0.000643977467810817,0.08333333333333333,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.040968373192976276,0.0010044752652264893,0.16666666666666666,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.0422162995540298,0.0005519151827087045,0.0,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.043464225915083324,0.0014954228455149772,0.08333333333333333,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.12452139629700171,0.008744574522781247,0.16666666666666666,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.12576932265805524,0.008074237054027926,0.0,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.12701724901910877,0.01095345923969059,0.16666666666666666,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.12826517538016227,0.009988731536802633,0.16666666666666666,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.1295131017412158,0.011066587866546995,0.3333333333333333,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.13076102810226933,0.009248709687210747,0.25,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.13200895446332286,0.009740897332386233,0.16666666666666666,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.17507692469130956,0.016591910142926877,0.5833333333333334,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.17882070377447012,0.01648351897815976,0.4166666666666667,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.2053173727893973,0.02304670243869499,0.8333333333333334,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.20718926233097756,0.020766031412042203,0.5833333333333334,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.20906115187255786,0.023736542847160244,0.5833333333333334,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.21093304141413813,0.02375018478757386,0.5,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.22148237239653246,0.024806209159136245,0.75,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.22522615147969302,0.02659330752083757,0.5833333333333334,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.2444819454461817,0.03190859809944524,0.75,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.24635383498776198,0.032925972907251494,0.8333333333333334,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.24822572452934227,0.033309707704755706,0.8333333333333334,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.25009761407092257,0.033014118630860484,0.9166666666666666,dilution,3,0.9074321246436905,0.3496869825790884
10,real,0.33980320435037464,0.06111047871693506,1.0,dilution,3,0.9074321246436905,0.3496869825790884
30,simulated,0.0,0.0,0.0,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.042744675507940914,0.0015780606226107293,0.25,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.04759007369820839,0.0014288599816240364,0.0,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.10408215802504771,0.008722341089743289,0.0,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.10892755621531518,0.009921323671476282,0.0,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.13433146559012835,0.013956794392802908,0.16666666666666666,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.1359465983202175,0.014668165154619342,0.3333333333333333,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.13756173105030664,0.01588225670900776,0.4166666666666667,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.13917686378039582,0.014435591158417126,0.4166666666666667,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.14079199651048496,0.014892714829091864,0.3333333333333333,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.1424071292405741,0.014681876800032597,0.25,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.14402226197066326,0.0154967296430305,0.25,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.17713874314187117,0.023172690920940875,0.4166666666666667,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.1795614422370049,0.024381682939169216,0.8333333333333334,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.18198414133213864,0.02571078396662485,0.6666666666666666,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.18440684042727234,0.026027118893765303,0.8333333333333334,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.18773100895315353,0.026002440873473722,0.5,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.19257640714342097,0.02965228094757619,0.8333333333333334,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.19742180533368844,0.030833041551183167,0.75,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.2022672035239559,0.030948302839914524,0.8333333333333334,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.22777127616885215,0.03778306388014995,0.8333333333333334,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.2326166743591196,0.04237686068299962,1.0,dilution,3,0.9728615362556292,0.438401940610684
30,simulated,0.4028441518652604,0.10704949892839048,1.0,dilution,3,0.9728615362556292,0.438401940610684
50,simulated,0.0,5.135833263861591e-05,0.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.08601016914458459,0.004099267235559332,0.08333333333333333,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.08773778986150241,0.005259082319660203,0.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.08946541057842022,0.005273725415264621,0.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.09119303129533804,0.005607036046742599,0.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.13003101640434317,0.012736928820899102,0.3333333333333333,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.1334862578381788,0.011122338160704301,0.25,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.14423589785455634,0.014683479035849607,0.3333333333333333,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.1453876449991682,0.01640253465746171,0.5,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.1465393921437801,0.013414882997965446,0.3333333333333333,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.14769113928839195,0.01551668763742299,0.25,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.14884288643300383,0.01493402712304363,0.25,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.14999463357761572,0.016696396961049947,0.4166666666666667,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.15114638072222758,0.01890253634844854,0.4166666666666667,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.17585983883296924,0.022239368699236636,0.5,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.17931508026680487,0.023359912731586704,0.6666666666666666,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.1901361464626932,0.027160013581900275,0.5,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.19359138789652883,0.026739869260395056,0.6666666666666666,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.20441245409241718,0.029174055302658503,0.6666666666666666,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.20786769552625278,0.03211838219426866,0.8333333333333334,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.2407862360082992,0.04198315689221308,1.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.24424147744213484,0.03878803212977678,1.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.24769671887597047,0.04253786148865141,1.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.25115196030980613,0.044247943604158645,1.0,dilution,3,0.9832092699402996,0.420916963953676
50,simulated,0.313614154292013,0.06909296578707443,1.0,dilution,3,0.9832092699402996,0.420916963953676
80,simulated,0.0,0.0,0.08333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.041355228612906324,0.001006994729932357,0.0,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.04357978627918878,0.0010514313440581201,0.08333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.055944188191781985,0.0026670843009290474,0.0,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.06039330352434691,0.0022949184610335234,0.08333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.12174970799437008,0.010547853756430782,0.08333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.12619882332693502,0.010654961209581142,0.3333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.14004051547269256,0.01358616725464759,0.5833333333333334,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.14152355391688085,0.014294195726837862,0.4166666666666667,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.14300659236106916,0.015324792863562722,0.3333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.14448963080525745,0.01616337748363533,0.5833333333333334,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.14597266924944577,0.01564259245013324,0.3333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.14745570769363409,0.013695546409758808,0.5,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.14893874613782238,0.015250112926483393,0.3333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.15042178458201066,0.016257832946823886,0.4166666666666667,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.15190482302619898,0.015209310509236643,0.3333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.1533878614703873,0.015994263129464243,0.08333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.1548708999145756,0.016577828510599652,0.25,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.1563539383587639,0.019004572561236274,0.16666666666666666,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.1578369768029522,0.01599282083310731,0.3333333333333333,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.19743640254718958,0.028088715825131772,0.75,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.19966096021347204,0.02705655350537077,0.9166666666666666,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.2018855178797545,0.03108475570957097,0.6666666666666666,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.20411007554603697,0.027964167635050437,0.5,dilution,3,0.9894824820235694,0.42074902312701074
80,simulated,0.39607733090306285,0.1015670220422112,1.0,dilution,3,0.9894824820235694,0.42074902312701074
